Time [s],delta_VeraGrid,omega_VeraGrid,et_VeraGrid,dline_from_VeraGrid,Vline_from_VeraGrid,dline_to_VeraGrid,Vline_to_VeraGrid,Ql_VeraGrid,Pl_VeraGrid,psid_VeraGrid,psiq_VeraGrid,i_d_VeraGrid,i_q_VeraGrid,v_d_VeraGrid,v_q_VeraGrid,t_e_VeraGrid,P_g_VeraGrid,Q_g_VeraGrid,tm_VeraGrid,u_cos_VeraGrid,u_sin_VeraGrid,int_sin2_VeraGrid,int_xcosx_VeraGrid,Pline_from_VeraGrid,Qline_from_VeraGrid,Vg_VeraGrid,dg_VeraGrid,Pline_to_VeraGrid,Qline_to_VeraGrid
0.07600000000000005,0.8369477541935143,1.062396823834668,0.0024744200883611246,0.7760028022301046,0.9851230422117979,0.7712545356199398,0.9758431211311269,-0.09999990438042076,-0.09999990462599727,1.0125105446603622,-0.08388890507735557,0.0796259608554322,0.09738817059402322,0.06000111682072591,0.9832940934821552,0.10528628432352528,0.10053885949938487,0.07245233799621903,0.9128589752817209,-0.9909209856696249,-0.061385383107346495,5.84438144851734e-05,-0.9946621148943576,0.10053885949938487,0.07245233799621903,0.9851230422117979,0.7760028022301046,-0.09999990462599727,-0.09999990438042076
0.07700000000000005,0.8567837331960043,1.0631398821862663,0.002537559970547391,0.7958387812325949,0.9851230422117994,0.7910905146224301,0.9758431211311285,-0.09999990438042076,-0.09999990462599727,1.0125105446603635,-0.08388890507735491,0.0796259608554307,0.09738817059402244,0.0600011168207257,0.9832940934821567,0.10528628432352446,0.10053885949938415,0.07245233799621772,0.9114845181082597,-0.9909209856696249,-0.061385383107346196,5.844381448517233e-05,-0.9946621148943576,0.10053885949938415,0.07245233799621772,0.9851230422117994,0.7958387812325949,-0.09999990462599727,-0.09999990438042076
0.07800000000000006,0.87685248463197,1.0638808198543301,0.002601440790401721,0.8159075326685602,0.9851230422117985,0.8111592660583953,0.9758431211311275,-0.09999990438042076,-0.09999990462599727,1.0125105446603628,-0.08388890507735547,0.07962596085543151,0.09738817059402309,0.06000111682072602,0.9832940934821558,0.10528628432352516,0.10053885949938479,0.07245233799621838,0.9101047722416528,-0.9909209856696249,-0.06138538310734661,5.8443814485173516e-05,-0.9946621148943576,0.10053885949938479,0.07245233799621838,0.9851230422117985,0.8159075326685602,-0.09999990462599727,-0.09999990438042076
0.07900000000000006,0.8971533412824159,1.0646196336983689,0.00266606042410009,0.8362083893190073,0.9851230422117935,0.8314601227088424,0.9758431211311223,-0.09999990438042076,-0.09999990462599727,1.012510544660358,-0.08388890507735565,0.07962596085543716,0.0973881705940233,0.0600011168207245,0.9832940934821509,0.1052862843235254,0.10053885949938474,0.07245233799622368,0.9087197620606301,-0.9909209856696249,-0.06138538310734534,5.8443814485168786e-05,-0.9946621148943575,0.10053885949938474,0.07245233799622368,0.9851230422117935,0.8362083893190073,-0.09999990462599727,-0.09999990438042076
0.08000000000000006,0.9176856349503704,1.0653563206053875,0.002731416744705478,0.8567406829869609,0.9851230422117956,0.851992416376796,0.9758431211311244,-0.09999990438042076,-0.09999990462599727,1.01251054466036,-0.08388890507735593,0.07962596085543482,0.09738817059402362,0.06000111682072548,0.9832940934821528,0.10528628432352574,0.10053885949938517,0.0724523379962214,0.9073295119475576,-0.9909209856696248,-0.061385383107346175,5.844381448517193e-05,-0.9946621148943575,0.10053885949938517,0.0724523379962214,0.9851230422117956,0.8567406829869609,-0.09999990462599727,-0.09999990438042076
0.08100000000000006,0.9384486964695158,1.0660908774898623,0.0027975076221953402,0.8775037445061068,0.985123042211797,0.8727554778959419,0.9758431211311259,-0.09999990438042076,-0.09999990462599727,1.0125105446603613,-0.08388890507735522,0.07962596085543325,0.0973881705940228,0.060001116820725245,0.9832940934821545,0.10528628432352484,0.1005388594993844,0.07245233799622007,0.9059340462881844,-0.9909209856696248,-0.06138538310734588,5.844381448517045e-05,-0.9946621148943575,0.1005388594993844,0.07245233799622007,0.985123042211797,0.8775037445061068,-0.09999990462599727,-0.09999990438042076
0.08200000000000006,0.9594418557128115,1.0668233012937165,0.0028643309234890565,0.898496903749402,0.9851230422117974,0.893748637139237,0.9758431211311261,-0.09999990438042076,-0.09999990462599727,1.0125105446603615,-0.08388890507735554,0.0796259608554329,0.09738817059402317,0.060001116820725675,0.9832940934821546,0.10528628432352526,0.1005388594993848,0.07245233799621968,0.904533389471393,-0.9909209856696248,-0.06138538310734634,5.844381448517224e-05,-0.9946621148943575,0.1005388594993848,0.07245233799621968,0.9851230422117974,0.898496903749402,-0.09999990462599727,-0.09999990438042076
0.08300000000000006,0.9806644416011085,1.0675535889862957,0.002931884512475352,0.9197194896376991,0.9851230422117968,0.9149712230275342,0.9758431211311257,-0.09999990438042076,-0.09999990462599727,1.012510544660361,-0.08388890507735569,0.07962596085543347,0.09738817059402334,0.06000111682072565,0.9832940934821541,0.10528628432352544,0.10053885949938496,0.07245233799622018,0.9031275658889508,-0.9909209856696248,-0.06138538310734626,5.844381448517241e-05,-0.9946621148943575,0.10053885949938496,0.07245233799622018,0.9851230422117968,0.9197194896376991,-0.09999990462599727,-0.09999990438042076
0.08400000000000006,1.0021157821117572,1.0682817375643432,0.0030001662500396954,0.941170830148348,0.9851230422117974,0.9364225635381831,0.9758431211311263,-0.09999990438042076,-0.09999990462599727,1.0125105446603615,-0.08388890507735526,0.07962596085543294,0.09738817059402284,0.06000111682072537,0.9832940934821547,0.1052862843235249,0.10053885949938447,0.07245233799621977,0.90171659993526,-0.9909209856696248,-0.06138538310734597,5.844381448517138e-05,-0.9946621148943575,0.10053885949938447,0.07245233799621977,0.9851230422117974,0.941170830148348,-0.09999990462599727,-0.09999990438042076
0.08500000000000006,1.023795204287206,1.0690077440519747,0.0030691739940916702,0.9628502523237973,0.9851230422117959,0.9581019857136324,0.9758431211311247,-0.09999990438042076,-0.09999990462599727,1.0125105446603602,-0.0838889050773553,0.07962596085543452,0.0973881705940229,0.06000111682072494,0.9832940934821532,0.10528628432352495,0.10053885949938443,0.07245233799622126,0.9003005160071084,-0.9909209856696248,-0.061385383107345544,5.844381448516985e-05,-0.9946621148943575,0.10053885949938443,0.07245233799622126,0.9851230422117959,0.9628502523237973,-0.09999990462599727,-0.09999990438042076
0.08600000000000006,1.0457020342435936,1.069731605500654,0.003138905599592324,0.9847570822801841,0.985123042211797,0.9800088156700192,0.9758431211311258,-0.09999990438042076,-0.09999990462599727,1.0125105446603613,-0.08388890507735573,0.07962596085543322,0.0973881705940234,0.060001116820725765,0.9832940934821542,0.10528628432352549,0.10053885949938501,0.07245233799621995,0.8988793385034228,-0.9909209856696248,-0.06138538310734634,5.84438144851729e-05,-0.9946621148943575,0.10053885949938501,0.07245233799621995,0.985123042211797,0.9847570822801841,-0.09999990462599727,-0.09999990438042076
0.08700000000000006,1.067835597179332,1.0704533189891663,0.0032093589185814906,1.0068906452159228,0.9851230422117966,1.0021423786057577,0.9758431211311254,-0.09999990438042076,-0.09999990462599727,1.0125105446603608,-0.08388890507735552,0.07962596085543373,0.09738817059402315,0.0600011168207254,0.9832940934821539,0.10528628432352523,0.10053885949938474,0.07245233799622047,0.8974530918250188,-0.9909209856696248,-0.061385383107346016,5.844381448517175e-05,-0.9946621148943575,0.10053885949938474,0.07245233799622047,0.9851230422117966,1.0068906452159228,-0.09999990462599727,-0.09999990438042076
0.08800000000000006,1.0901952173836817,1.0711728816235935,0.003280531800205084,1.0292502654202729,0.9851230422117961,1.024501998810108,0.975843121131125,-0.09999990438042076,-0.09999990462599727,1.0125105446603604,-0.0838889050773553,0.07962596085543423,0.09738817059402288,0.06000111682072502,0.9832940934821536,0.10528628432352494,0.10053885949938444,0.07245233799622099,0.8960218003743556,-0.9909209856696248,-0.06138538310734577,5.844381448517003e-05,-0.9946621148943575,0.10053885949938444,0.07245233799622099,0.9851230422117961,1.0292502654202729,-0.09999990462599727,-0.09999990438042076
0.08900000000000007,1.1127802182453197,1.071890290537288,0.0033524220907423723,1.05183526628191,0.9851230422117981,1.0470869996717451,0.9758431211311271,-0.09999990438042076,-0.09999990462599727,1.0125105446603624,-0.08388890507735552,0.07962596085543194,0.09738817059402316,0.060001116820725946,0.9832940934821555,0.10528628432352524,0.10053885949938483,0.07245233799621878,0.8945854885552883,-0.9909209856696248,-0.06138538310734657,5.8443814485173075e-05,-0.9946621148943575,0.10053885949938483,0.07245233799621878,0.9851230422117981,1.05183526628191,-0.09999990462599727,-0.09999990438042076
0.09000000000000007,1.1355899222608978,1.0726055428908465,0.0034250276336332186,1.0746449702974885,0.9851230422117996,1.0698967036873237,0.9758431211311287,-0.09999990438042076,-0.09999990462599727,1.0125105446603637,-0.08388890507735487,0.07962596085543043,0.0973881705940224,0.06000111682072574,0.983294093482157,0.10528628432352441,0.10053885949938411,0.07245233799621748,0.8931441807728212,-0.9909209856696248,-0.061385383107346175,5.844381448517165e-05,-0.9946621148943575,0.10053885949938411,0.07245233799621748,0.9851230422117996,1.0746449702974885,-0.09999990462599727,-0.09999990438042076
0.09100000000000007,1.158623651043594,1.0733186358720839,0.0034983462695053025,1.0976786990801843,0.9851230422117988,1.0929304324700195,0.9758431211311277,-0.09999990438042076,-0.09999990462599727,1.012510544660363,-0.08388890507735543,0.07962596085543125,0.09738817059402305,0.06000111682072606,0.9832940934821561,0.10528628432352512,0.10053885949938475,0.07245233799621814,0.8916979014328633,-0.9909209856696248,-0.0613853831073466,5.844381448517329e-05,-0.9946621148943575,0.10053885949938475,0.07245233799621814,0.9851230422117988,1.0976786990801843,-0.09999990462599727,-0.09999990438042076
0.09200000000000007,1.181880725331655,1.0740295666960062,0.0035723758362013087,1.1209357733682452,0.9851230422117961,1.1161875067580804,0.975843121131125,-0.09999990438042076,-0.09999990462599727,1.0125105446603606,-0.08388890507735607,0.07962596085543405,0.09738817059402378,0.060001116820725856,0.9832940934821535,0.10528628432352591,0.10053885949938537,0.07245233799622065,0.8902466749419807,-0.9909209856696247,-0.06138538310734654,5.8443814485173136e-05,-0.9946621148943575,0.10053885949938537,0.07245233799622065,0.9851230422117961,1.1209357733682452,-0.09999990462599727,-0.09999990438042076
0.09300000000000007,1.2053604649969294,1.074738332604785,0.003647114168806094,1.1444155130335196,0.9851230422117985,1.1396672464233546,0.9758431211311275,-0.09999990438042076,-0.09999990462599727,1.0125105446603626,-0.08388890507735555,0.07962596085543158,0.09738817059402319,0.06000111682072608,0.9832940934821558,0.10528628432352527,0.10053885949938487,0.07245233799621843,0.8887905257071539,-0.9909209856696248,-0.061385383107346564,5.844381448517329e-05,-0.9946621148943575,0.10053885949938487,0.07245233799621843,0.9851230422117985,1.1444155130335196,-0.09999990462599727,-0.09999990438042076
0.09400000000000007,1.2290621890533941,1.0754449308677292,0.0037225590996738233,1.1681172370899857,0.9851230422117935,1.1633689704798207,0.9758431211311223,-0.09999990438042076,-0.09999990462599727,1.012510544660358,-0.08388890507735575,0.0796259608554372,0.09738817059402341,0.06000111682072458,0.9832940934821508,0.1052862843235255,0.10053885949938483,0.0724523379962237,0.8873294781355323,-0.9909209856696248,-0.06138538310734538,5.844381448516889e-05,-0.9946621148943574,0.10053885949938483,0.0724523379962237,0.9851230422117935,1.1681172370899857,-0.09999990462599727,-0.09999990438042076
0.09500000000000007,1.2529852156656718,1.0761493587812585,0.003798708458455082,1.1920402637022622,0.9851230422117956,1.1872919970920974,0.9758431211311245,-0.09999990438042076,-0.09999990462599727,1.01251054466036,-0.08388890507735597,0.07962596085543479,0.09738817059402367,0.06000111682072553,0.9832940934821528,0.10528628432352578,0.10053885949938522,0.07245233799622137,0.8858635566341906,-0.9909209856696248,-0.06138538310734614,5.844381448517263e-05,-0.9946621148943575,0.10053885949938522,0.07245233799622137,0.9851230422117956,1.1920402637022622,-0.09999990462599727,-0.09999990438042076
0.09600000000000007,1.277128862157538,1.076851613668876,0.003875560072123958,1.2161839101941287,0.985123042211798,1.211435643583964,0.9758431211311269,-0.09999990438042076,-0.09999990462599727,1.0125105446603622,-0.08388890507735504,0.07962596085543226,0.09738817059402259,0.06000111682072536,0.9832940934821554,0.10528628432352462,0.10053885949938424,0.07245233799621917,0.8843927856098844,-0.9909209856696248,-0.06138538310734591,5.844381448517098e-05,-0.9946621148943575,0.10053885949938424,0.07245233799621917,0.985123042211798,1.2161839101941287,-0.09999990462599727,-0.09999990438042076
0.09700000000000007,1.3014924450204222,1.0775516928811402,0.003953111765005098,1.2405474930570126,0.9851230422118001,1.2357992264468478,0.9758431211311293,-0.09999990438042076,-0.09999990462599727,1.0125105446603642,-0.08388890507735489,0.07962596085542982,0.09738817059402242,0.06000111682072593,0.9832940934821575,0.10528628432352444,0.10053885949938418,0.07245233799621689,0.882917189468809,-0.9909209856696248,-0.06138538310734635,5.8443814485171835e-05,-0.9946621148943575,0.10053885949938418,0.07245233799621689,0.9851230422118001,1.2405474930570126,-0.09999990462599727,-0.09999990438042076
0.09800000000000007,1.3260752799218982,1.0782495937956373,0.0040313613588007354,1.2651303279584885,0.9851230422117995,1.2603820613483236,0.9758431211311285,-0.09999990438042076,-0.09999990462599727,1.0125105446603635,-0.08388890507735508,0.07962596085543053,0.09738817059402265,0.060001116820725925,0.9832940934821568,0.10528628432352467,0.10053885949938438,0.07245233799621753,0.8814367926163553,-0.9909209856696248,-0.06138538310734638,5.8443814485172005e-05,-0.9946621148943575,0.10053885949938438,0.07245233799621753,0.9851230422117995,1.2651303279584885,-0.09999990462599727,-0.09999990438042076
0.09900000000000007,1.3508766817141664,1.0789453138169538,0.004110306672617689,1.2899317297507569,0.9851230422117978,1.285183463140592,0.9758431211311267,-0.09999990438042076,-0.09999990462599727,1.0125105446603622,-0.08388890507735551,0.0796259608554323,0.09738817059402313,0.06000111682072581,0.9832940934821551,0.1052862843235252,0.10053885949938479,0.07245233799621911,0.8799516194568694,-0.9909209856696248,-0.06138538310734639,5.844381448517126e-05,-0.9946621148943575,0.10053885949938479,0.07245233799621911,0.9851230422117978,1.2899317297507569,-0.09999990462599727,-0.09999990438042076
0.10000000000000007,1.3758959644425275,1.079638850376647,0.004189945522994336,1.3149510124791175,0.9851230422118,1.3102027458689527,0.9758431211311291,-0.09999990438042076,-0.09999990462599727,1.0125105446603642,-0.08388890507735536,0.07962596085542983,0.09738817059402295,0.060001116820726404,0.9832940934821573,0.10528628432352502,0.10053885949938474,0.07245233799621682,0.8784616943934095,-0.9909209856696247,-0.061385383107346876,5.844381448517314e-05,-0.9946621148943575,0.10053885949938474,0.07245233799621682,0.9851230422118,1.3149510124791175,-0.09999990462599727,-0.09999990438042076
0.10100000000000008,1.4011324413538464,1.0803302009332176,0.004270275723927554,1.3401874893904366,0.9851230422117996,1.3354392227802718,0.9758431211311287,-0.09999990438042076,-0.09999990462599727,1.0125105446603637,-0.08388890507735518,0.07962596085543044,0.09738817059402274,0.060001116820726036,0.9832940934821569,0.10528628432352478,0.10053885949938449,0.07245233799621743,0.8769670418275066,-0.9909209856696247,-0.06138538310734656,5.844381448517203e-05,-0.9946621148943575,0.10053885949938449,0.07245233799621743,0.9851230422117996,1.3401874893904366,-0.09999990462599727,-0.09999990438042076
0.10200000000000008,1.4265854249050078,1.081019362972081,0.004351295086899635,1.3656404729415985,0.985123042211799,1.3608922063314337,0.9758431211311279,-0.09999990438042076,-0.09999990462599727,1.012510544660363,-0.083888905077355,0.0796259608554311,0.09738817059402254,0.06000111682072567,0.9832940934821564,0.10528628432352456,0.10053885949938424,0.07245233799621809,0.8754676861589227,-0.9909209856696248,-0.06138538310734613,5.844381448517048e-05,-0.9946621148943575,0.10053885949938424,0.07245233799621809,0.985123042211799,1.3656404729415985,-0.09999990462599727,-0.09999990438042076
0.10300000000000008,1.452254226771363,1.0817063340055373,0.0044330014209051725,1.3913092748079532,0.9851230422117982,1.3865610081977884,0.9758431211311271,-0.09999990438042076,-0.09999990462599727,1.0125105446603624,-0.08388890507735555,0.07962596085543185,0.09738817059402319,0.060001116820725994,0.9832940934821556,0.10528628432352526,0.10053885949938486,0.07245233799621868,0.873963651785411,-0.9909209856696248,-0.06138538310734652,5.8443814485172025e-05,-0.9946621148943575,0.10053885949938486,0.07245233799621868,0.9851230422117982,1.3913092748079532,-0.09999990462599727,-0.09999990438042076
0.10400000000000008,1.4781381578551658,1.0823911115727436,0.004515392532477916,1.4171932058917556,0.9851230422118004,1.4124449392815908,0.9758431211311295,-0.09999990438042076,-0.09999990462599727,1.0125105446603646,-0.0838889050773554,0.07962596085542942,0.09738817059402301,0.06000111682072658,0.9832940934821577,0.10528628432352508,0.1005388594993848,0.07245233799621642,0.8724549631024774,-0.9909209856696247,-0.061385383107346946,5.844381448517367e-05,-0.9946621148943575,0.1005388594993848,0.07245233799621642,0.9851230422118004,1.4171932058917556,-0.09999990462599727,-0.09999990438042076
0.10500000000000008,1.504236528294002,1.0830736932396836,0.0045984662257176,1.4432915763305925,0.9851230422118001,1.4385433097204277,0.9758431211311293,-0.09999990438042076,-0.09999990462599727,1.0125105446603642,-0.08388890507735483,0.07962596085542994,0.09738817059402236,0.06000111682072585,0.9832940934821575,0.10528628432352437,0.10053885949938411,0.07245233799621703,0.8709416445031405,-0.9909209856696247,-0.06138538310734641,5.8443814485170887e-05,-0.9946621148943575,0.10053885949938411,0.07245233799621703,0.9851230422118001,1.4432915763305925,-0.09999990462599727,-0.09999990438042076
0.10600000000000008,1.5305486474692072,1.0837540765991387,0.0046822203023167384,1.4696036955057976,0.9851230422117994,1.4648554288956328,0.9758431211311284,-0.09999990438042076,-0.09999990462599727,1.0125105446603635,-0.08388890507735504,0.07962596085543068,0.09738817059402258,0.06000111682072582,0.9832940934821567,0.10528628432352462,0.1005388594993843,0.07245233799621767,0.8694237203776941,-0.9909209856696248,-0.06138538310734635,5.8443814485170704e-05,-0.9946621148943575,0.1005388594993843,0.07245233799621767,0.9851230422117994,1.4696036955057976,-0.09999990462599727,-0.09999990438042076
0.10700000000000008,1.5570738240142759,1.084432259270658,0.004766652561587396,1.4961288720508668,0.9851230422117979,1.491380605440702,0.9758431211311268,-0.09999990438042076,-0.09999990462599727,1.012510544660362,-0.08388890507735508,0.07962596085543237,0.09738817059402265,0.06000111682072537,0.9832940934821552,0.10528628432352467,0.10053885949938428,0.07245233799621927,0.867901215113468,-0.9909209856696248,-0.06138538310734591,5.844381448516912e-05,-0.9946621148943575,0.10053885949938428,0.07245233799621927,0.9851230422117979,1.4961288720508668,-0.09999990462599727,-0.09999990438042076
0.10800000000000008,1.5838113658232624,1.0851082389005284,0.004851760800487924,1.5228664138598529,0.9851230422117981,1.518118147249688,0.9758431211311271,-0.09999990438042076,-0.09999990462599727,1.0125105446603624,-0.0838889050773554,0.07962596085543205,0.09738817059402301,0.06000111682072577,0.9832940934821554,0.10528628432352508,0.10053885949938468,0.07245233799621892,0.8663741530945923,-0.9909209856696248,-0.06138538310734632,5.84438144851707e-05,-0.9946621148943575,0.10053885949938468,0.07245233799621892,0.9851230422117981,1.5228664138598529,-0.09999990462599727,-0.09999990438042076
0.10900000000000008,1.6107605800591704,1.0857820131617448,0.004937542813649669,1.5498156280957605,0.9851230422117991,1.5450673614855956,0.9758431211311283,-0.09999990438042076,-0.09999990462599727,1.0125105446603635,-0.08388890507735551,0.07962596085543074,0.09738817059402313,0.060001116820726286,0.9832940934821565,0.1052862843235252,0.10053885949938486,0.07245233799621764,0.8648425587017584,-0.9909209856696248,-0.06138538310734674,5.844381448517229e-05,-0.9946621148943575,0.10053885949938486,0.07245233799621764,0.9851230422117991,1.5498156280957605,-0.09999990462599727,-0.09999990438042076
0.11000000000000008,1.6379207731623344,1.0864535797539794,0.005023996393403648,1.5769758211989249,0.9851230422117987,1.57222755458876,0.9758431211311277,-0.09999990438042076,-0.09999990462599727,1.0125105446603628,-0.08388890507735533,0.0796259608554314,0.09738817059402292,0.0600011168207259,0.983294093482156,0.10528628432352498,0.10053885949938463,0.07245233799621831,0.8633064563119841,-0.9909209856696248,-0.06138538310734634,5.844381448517084e-05,-0.9946621148943575,0.10053885949938463,0.07245233799621831,0.9851230422117987,1.5769758211989249,-0.09999990462599727,-0.09999990438042076
0.11100000000000008,1.665291250858791,1.0871229364035506,0.005111119329807199,1.6043462988953814,0.985123042211795,1.5995980322852166,0.9758431211311238,-0.09999990438042076,-0.09999990462599727,1.0125105446603595,-0.08388890507735622,0.0796259608554353,0.09738817059402395,0.060001116820725627,0.9832940934821524,0.1052862843235261,0.1005388594993855,0.0724523379962218,0.8617658702983774,-0.9909209856696248,-0.06138538310734635,5.8443814485170914e-05,-0.9946621148943575,0.1005388594993855,0.0724523379962218,0.985123042211795,1.6043462988953814,-0.09999990462599727,-0.09999990438042076
0.11200000000000009,1.6928713181686401,1.0877900808633936,0.005198909410670592,1.6319263662052312,0.9851230422117977,1.6271780995950662,0.9758431211311266,-0.09999990438042076,-0.09999990462599727,1.0125105446603617,-0.08388890507735496,0.07962596085543266,0.0973881705940225,0.06000111682072516,0.983294093482155,0.1052862843235245,0.10053885949938411,0.07245233799621957,0.8602208250299004,-0.9909209856696248,-0.06138538310734571,5.8443814485168576e-05,-0.9946621148943575,0.10053885949938411,0.07245233799621957,0.9851230422117977,1.6319263662052312,-0.09999990462599727,-0.09999990438042076
0.11300000000000009,1.7206602794143975,1.0884550109130282,0.00528736442158362,1.659715327450989,0.9851230422117984,1.6549670608408242,0.9758431211311274,-0.09999990438042076,-0.09999990462599727,1.0125105446603624,-0.08388890507735451,0.07962596085543207,0.09738817059402198,0.0600011168207249,0.9832940934821557,0.10528628432352395,0.10053885949938361,0.0724523379962191,0.8586713448711356,-0.9909209856696249,-0.061385383107345426,5.844381448516755e-05,-0.9946621148943575,0.10053885949938361,0.0724523379962191,0.9851230422117984,1.659715327450989,-0.09999990462599727,-0.09999990438042076
0.11400000000000009,1.7486574382293367,1.0891177243585282,0.005376482145942148,1.6877124862659274,0.9851230422117964,1.6829642196557626,0.9758431211311253,-0.09999990438042076,-0.09999990462599727,1.0125105446603606,-0.08388890507735568,0.07962596085543401,0.09738817059402333,0.060001116820725474,0.9832940934821536,0.10528628432352542,0.10053885949938492,0.0724523379962207,0.8571174541820503,-0.9909209856696249,-0.061385383107346085,5.8443814485170887e-05,-0.9946621148943576,0.10053885949938492,0.0724523379962207,0.9851230422117964,1.6877124862659274,-0.09999990462599727,-0.09999990438042076
0.11500000000000009,1.7768620975658214,1.0897782190324898,0.005466260364974638,1.7159171456024118,0.9851230422117986,1.711168878992247,0.9758431211311277,-0.09999990438042076,-0.09999990462599727,1.0125105446603628,-0.08388890507735516,0.07962596085543151,0.09738817059402274,0.06000111682072571,0.9832940934821559,0.10528628432352478,0.10053885949938443,0.07245233799621845,0.8555591773177638,-0.9909209856696249,-0.06138538310734617,5.844381448517124e-05,-0.9946621148943576,0.10053885949938443,0.07245233799621845,0.9851230422117986,1.7159171456024118,-0.09999990462599727,-0.09999990438042076
0.11600000000000009,1.8052735597036271,1.0904364927940007,0.005556696857768638,1.7443286077402174,0.9851230422117957,1.7395803411300526,0.9758431211311246,-0.09999990438042076,-0.09999990462599727,1.0125105446603602,-0.08388890507735622,0.07962596085543448,0.09738817059402395,0.06000111682072587,0.983294093482153,0.1052862843235261,0.10053885949938553,0.07245233799622104,0.853996538628313,-0.9909209856696249,-0.061385383107346606,5.844381448517207e-05,-0.9946621148943576,0.10053885949938553,0.07245233799622104,0.9851230422117957,1.7443286077402174,-0.09999990462599727,-0.09999990438042076
0.11700000000000009,1.8338911262582551,1.091092543528607,0.005647789401297245,1.7729461742948454,0.985123042211798,1.7681979076846803,0.975843121131127,-0.09999990438042076,-0.09999990462599727,1.0125105446603624,-0.08388890507735566,0.07962596085543201,0.09738817059402331,0.06000111682072605,0.9832940934821554,0.1052862843235254,0.10053885949938499,0.07245233799621882,0.8524295624584206,-0.9909209856696248,-0.06138538310734664,5.844381448517223e-05,-0.9946621148943576,0.10053885949938499,0.07245233799621882,0.985123042211798,1.7729461742948454,-0.09999990462599727,-0.09999990438042076
0.11800000000000009,1.8627140981892332,1.0917463691482825,0.005739535770445527,1.8017691462258245,0.985123042211798,1.7970208796156597,0.975843121131127,-0.09999990438042076,-0.09999990462599727,1.012510544660362,-0.0838889050773547,0.07962596085543233,0.0973881705940222,0.060001116820725,0.9832940934821554,0.1052862843235242,0.10053885949938383,0.07245233799621931,0.8508582731472623,-0.9909209856696249,-0.06138538310734559,5.844381448516836e-05,-0.9946621148943576,0.10053885949938383,0.07245233799621931,0.985123042211798,1.8017691462258245,-0.09999990462599727,-0.09999990438042076
0.11900000000000009,1.891741775808409,1.0923979675913957,0.005831933738036923,1.830796823845,0.9851230422117994,1.8260485572348353,0.9758431211311285,-0.09999990438042076,-0.09999990462599727,1.0125105446603633,-0.08388890507735443,0.0796259608554309,0.09738817059402188,0.06000111682072515,0.9832940934821567,0.10528628432352385,0.10053885949938357,0.07245233799621802,0.849282695028235,-0.990920985669625,-0.061385383107345495,5.844381448516888e-05,-0.9946621148943576,0.10053885949938357,0.07245233799621802,0.9851230422117994,1.830796823845,-0.09999990462599727,-0.09999990438042076
0.12000000000000009,1.920973458788231,1.0930473368226783,0.005924981074859601,1.8600285068248212,0.9851230422117981,1.8552802402146562,0.975843121131127,-0.09999990438042076,-0.09999990462599727,1.0125105446603624,-0.08388890507735576,0.0796259608554319,0.09738817059402344,0.060001116820726196,0.9832940934821554,0.10528628432352553,0.10053885949938511,0.07245233799621868,0.8477028524287256,-0.9909209856696249,-0.06138538310734678,5.844381448517288e-05,-0.9946621148943577,0.10053885949938511,0.07245233799621868,0.9851230422117981,1.8600285068248212,-0.09999990462599727,-0.09999990438042076
0.1210000000000001,1.9504084461700217,1.0936944748331914,0.006018675549692792,1.8894634942066133,0.9851230422117974,1.8847152275964485,0.9758431211311263,-0.09999990438042076,-0.09999990462599727,1.0125105446603613,-0.08388890507735465,0.07962596085543314,0.09738817059402213,0.060001116820724704,0.9832940934821547,0.10528628432352413,0.10053885949938372,0.07245233799622008,0.8461187696698806,-0.990920985669625,-0.061385383107345246,5.844381448516803e-05,-0.9946621148943576,0.10053885949938372,0.07245233799622008,0.9851230422117974,1.8894634942066133,-0.09999990462599727,-0.09999990438042076
0.1220000000000001,1.9800460363722383,1.094339379640294,0.006113014929333086,1.919101084408829,0.9851230422117974,1.9143528177986642,0.9758431211311263,-0.09999990438042076,-0.09999990462599727,1.0125105446603615,-0.08388890507735534,0.07962596085543294,0.09738817059402295,0.06000111682072547,0.9832940934821547,0.105286284323525,0.10053885949938457,0.07245233799621977,0.8445304710663752,-0.990920985669625,-0.06138538310734606,5.844381448517108e-05,-0.9946621148943577,0.10053885949938457,0.07245233799621977,0.9851230422117974,1.919101084408829,-0.09999990462599727,-0.09999990438042076
0.1230000000000001,2.009885527198724,1.094982049287609,0.006207996978620695,1.9489405752353146,0.9851230422117977,1.9441923086251498,0.9758431211311266,-0.09999990438042076,-0.09999990462599727,1.012510544660362,-0.0838889050773553,0.07962596085543258,0.0973881705940229,0.06000111682072552,0.983294093482155,0.10528628432352494,0.10053885949938453,0.07245233799621942,0.842937980926184,-0.990920985669625,-0.06138538310734601,5.844381448517094e-05,-0.9946621148943577,0.10053885949938453,0.07245233799621942,0.9851230422117977,1.9489405752353146,-0.09999990462599727,-0.09999990438042076
0.1240000000000001,2.0399262158469487,1.095622481844991,0.006303619460465686,1.9789812638835391,0.9851230422118,1.9742329972733743,0.975843121131129,-0.09999990438042076,-0.09999990462599727,1.012510544660364,-0.08388890507735478,0.07962596085543007,0.09738817059402229,0.060001116820725765,0.9832940934821573,0.1052862843235243,0.10053885949938404,0.07245233799621716,0.8413413235503524,-0.990920985669625,-0.06138538310734628,5.8443814485171164e-05,-0.9946621148943577,0.10053885949938404,0.07245233799621716,0.9851230422118,1.9789812638835391,-0.09999990462599727,-0.09999990438042076
